cuda_0_max_memory_allocated_bytes,cuda_0_max_memory_reserved_bytes,cuda_0_memory_allocated_bytes,cuda_0_memory_reserved_bytes,cuda_device_count,device,disk_free_bytes,disk_percent,disk_total_bytes,disk_used_bytes,elapsed_s,inference_latency_s,label,llm_id,n_predictions,notebook,phase,prediction_chars,process_cpu_percent,process_read_bytes,process_read_count,process_rss_bytes,process_vms_bytes,process_write_bytes,process_write_count,sample_id,stage,step,system_cpu_percent,system_ram_available_bytes,system_ram_percent,system_ram_total_bytes,system_ram_used_bytes,test_batches,timestamp_utc
2770974720,23993516032,2656560640,23993516032,1,cuda,386389098496,61.3,999327526912,612938428416,14.765228,,obd_soft_prompt_llama_3_2_1b_inference,meta-llama/Llama-3.2-1B,,obd_soft_prompt_training,sample,,91.4,284799845,17182,14525468672,28210929664,343168033,8822,,inference,7,6.3,38154604544,44.3,68541702144,30387097600,,2026-03-10T12:54:06.770195+00:00
2770974720,23993516032,2661694464,23993516032,1,cuda,386389098496,61.3,999327526912,612938428416,15.280501,,obd_soft_prompt_llama_3_2_1b_inference,meta-llama/Llama-3.2-1B,,obd_soft_prompt_training,sample,,100.1,284799845,17182,14525468672,28210929664,343168033,8822,,inference,8,7.3,38156394496,44.3,68541702144,30385307648,,2026-03-10T12:54:07.286035+00:00
2770974720,23993516032,2657559552,23993516032,1,cuda,386389098496,61.3,999327526912,612938428416,15.781764,,obd_soft_prompt_llama_3_2_1b_inference,meta-llama/Llama-3.2-1B,,obd_soft_prompt_training,sample,,100.0,284799845,17182,14525468672,28210929664,343168033,8822,,inference,9,9.0,38155636736,44.3,68541702144,30386065408,,2026-03-10T12:54:07.786268+00:00
2770974720,23993516032,2658343936,23993516032,1,cuda,386389098496,61.3,999327526912,612938428416,16.281765,,obd_soft_prompt_llama_3_2_1b_inference,meta-llama/Llama-3.2-1B,,obd_soft_prompt_training,sample,,100.0,284799845,17182,14525468672,28210929664,343168033,8822,,inference,10,10.1,38155898880,44.3,68541702144,30385803264,,2026-03-10T12:54:08.287299+00:00
2770974720,23993516032,2633233408,23993516032,1,cuda,386389098496,61.3,999327526912,612938428416,16.298572,1.7126279000076465,obd_soft_prompt_llama_3_2_1b_inference,meta-llama/Llama-3.2-1B,,obd_soft_prompt_training,inference_step,411,0.0,284799845,17182,14525468672,28210929664,343168033,8822,obd_cot_000042,inference,7,8.7,38155882496,44.3,68541702144,30385819648,,2026-03-10T12:54:08.304106+00:00
2770974720,23993516032,2656419840,23993516032,1,cuda,386389098496,61.3,999327526912,612938428416,16.798371,,obd_soft_prompt_llama_3_2_1b_inference,meta-llama/Llama-3.2-1B,,obd_soft_prompt_training,sample,,96.9,284799845,17182,14525468672,28210929664,343168033,8822,,inference,8,12.7,38156005376,44.3,68541702144,30385696768,,2026-03-10T12:54:08.802913+00:00
2770974720,23993516032,2657231872,23993516032,1,cuda,386389098496,61.3,999327526912,612938428416,17.313996,,obd_soft_prompt_llama_3_2_1b_inference,meta-llama/Llama-3.2-1B,,obd_soft_prompt_training,sample,,100.1,284799845,17182,14525468672,28210929664,343168033,8822,,inference,9,3.7,38157905920,44.3,68541702144,30383796224,,2026-03-10T12:54:09.319530+00:00
2770974720,23993516032,2658084864,23993516032,1,cuda,386389098496,61.3,999327526912,612938428416,17.831088,,obd_soft_prompt_llama_3_2_1b_inference,meta-llama/Llama-3.2-1B,,obd_soft_prompt_training,sample,,93.9,284799845,17182,14525468672,28210929664,343168033,8822,,inference,10,7.8,38157344768,44.3,68541702144,30384357376,,2026-03-10T12:54:09.835620+00:00
2770974720,23993516032,2658780672,23993516032,1,cuda,386389098496,61.3,999327526912,612938428416,18.331654,,obd_soft_prompt_llama_3_2_1b_inference,meta-llama/Llama-3.2-1B,,obd_soft_prompt_training,sample,,96.9,284799845,17182,14525468672,28210929664,343168033,8822,,inference,11,10.2,38156406784,44.3,68541702144,30385295360,,2026-03-10T12:54:10.337188+00:00
2770974720,23993516032,2633233408,23993516032,1,cuda,386389098496,61.3,999327526912,612938428416,18.815029,2.5098951999971177,obd_soft_prompt_llama_3_2_1b_inference,meta-llama/Llama-3.2-1B,,obd_soft_prompt_training,inference_step,638,96.8,284799845,17182,14525468672,28210929664,343168033,8822,obd_cot_000003,inference,8,6.9,38154260480,44.3,68541702144,30387441664,,2026-03-10T12:54:10.820563+00:00
2770974720,23993516032,2662309888,23993516032,1,cuda,386389098496,61.3,999327526912,612938428416,18.857848,,obd_soft_prompt_llama_3_2_1b_inference,meta-llama/Llama-3.2-1B,,obd_soft_prompt_training,sample,,97.7,284799845,17182,14525468672,28210929664,343168033,8822,,inference,9,7.8,38154346496,44.3,68541702144,30387355648,,2026-03-10T12:54:10.852383+00:00
2770974720,23993516032,2661410816,23993516032,1,cuda,386389164032,61.3,999327526912,612938362880,19.363378,,obd_soft_prompt_llama_3_2_1b_inference,meta-llama/Llama-3.2-1B,,obd_soft_prompt_training,sample,,94.1,284799845,17182,14525468672,28210929664,343168033,8822,,inference,10,9.0,38154338304,44.3,68541702144,30387363840,,2026-03-10T12:54:11.368912+00:00
2770974720,23993516032,2657337344,23993516032,1,cuda,386389164032,61.3,999327526912,612938362880,19.876996,,obd_soft_prompt_llama_3_2_1b_inference,meta-llama/Llama-3.2-1B,,obd_soft_prompt_training,sample,,99.9,284799845,17182,14525468672,28210929664,343168033,8822,,inference,11,8.7,38153773056,44.3,68541702144,30387929088,,2026-03-10T12:54:11.881529+00:00
2770974720,23993516032,2658041856,23993516032,1,cuda,386389164032,61.3,999327526912,612938362880,20.381575,,obd_soft_prompt_llama_3_2_1b_inference,meta-llama/Llama-3.2-1B,,obd_soft_prompt_training,sample,,96.9,284799845,17182,14525468672,28210929664,343168033,8822,,inference,12,10.2,38154440704,44.3,68541702144,30387261440,,2026-03-10T12:54:12.386102+00:00
2770974720,23993516032,2658887168,23993516032,1,cuda,386389164032,61.3,999327526912,612938362880,20.881622,,obd_soft_prompt_llama_3_2_1b_inference,meta-llama/Llama-3.2-1B,,obd_soft_prompt_training,sample,,100.0,284799845,17182,14525468672,28210929664,343168033,8822,,inference,13,7.2,38153830400,44.3,68541702144,30387871744,,2026-03-10T12:54:12.887156+00:00
