best_val,checkpoint_path,cuda_0_max_memory_allocated_bytes,cuda_0_max_memory_reserved_bytes,cuda_0_memory_allocated_bytes,cuda_0_memory_reserved_bytes,cuda_device_count,device,disk_free_bytes,disk_percent,disk_total_bytes,disk_used_bytes,elapsed_s,epoch,grad_norm,label,llm_id,loss,lr,notebook,num_epochs,phase,process_cpu_percent,process_read_bytes,process_read_count,process_rss_bytes,process_vms_bytes,process_write_bytes,process_write_count,stage,step,step_duration_s,system_cpu_percent,system_ram_available_bytes,system_ram_percent,system_ram_total_bytes,system_ram_used_bytes,timestamp_utc,train_batches,train_loss,val_batches,val_loss
,,7747618304,18545115136,1813143040,18545115136,1,cuda,1112162304,99.8,479098388480,477986226176,17.244741,,,obd_soft_prompt_gemma_3_270m_train,google/gemma-3-270m,,,obd_soft_prompt_training,,sample,162.5,222617002,163588,12059385856,21549834240,247736,125,train,13,,47.5,2236076032,91.3,25692307456,23456231424,2026-03-09T11:20:44.676216+00:00,,,,
,,7747618304,18545115136,630614016,18545115136,1,cuda,1114861568,99.8,479098388480,477983526912,17.333275,1,25.608617782592773,obd_soft_prompt_gemma_3_270m_train,google/gemma-3-270m,8.45722770690918,2.0689655172413796e-06,obd_soft_prompt_training,,train_step,96.9,222617002,163588,13126979584,21549834240,247736,125,train,12,5.0530689000001985,37.6,1635184640,93.6,25692307456,24057122816,2026-03-09T11:20:46.167232+00:00,,,,
,,7747618304,18545115136,1638408704,18545115136,1,cuda,1115484160,99.8,479098388480,477982904320,17.8402,,,obd_soft_prompt_gemma_3_270m_train,google/gemma-3-270m,,,obd_soft_prompt_training,,sample,44.4,222617002,163588,13127651328,21550510080,247736,125,train,13,,31.8,1857593344,92.8,25692307456,23834714112,2026-03-09T11:20:46.589001+00:00,,,,
,,7747618304,18545115136,630614016,18545115136,1,cuda,1115484160,99.8,479098388480,477982904320,17.927121,1,16.633665084838867,obd_soft_prompt_gemma_3_270m_train,google/gemma-3-270m,7.870372295379639,2.2413793103448275e-06,obd_soft_prompt_training,,train_step,109.0,222617002,163588,13127655424,21550510080,247736,125,train,13,0.5917249999997694,29.9,1880879104,92.7,25692307456,23811428352,2026-03-09T11:20:46.762076+00:00,,,,
,,7747618304,18545115136,1598504960,18545115136,1,cuda,1115484160,99.8,479098388480,477982904320,18.362666,,,obd_soft_prompt_gemma_3_270m_train,google/gemma-3-270m,,,obd_soft_prompt_training,,sample,40.7,222617002,163588,13128310784,21551161344,247736,125,train,14,,15.9,1883705344,92.7,25692307456,23808602112,2026-03-09T11:20:47.182468+00:00,,,,
,,7747618304,18545115136,630614016,18545115136,1,cuda,1115484160,99.8,479098388480,477982904320,18.448005,1,15.536022186279297,obd_soft_prompt_gemma_3_270m_train,google/gemma-3-270m,7.786211967468262,2.413793103448276e-06,obd_soft_prompt_training,,train_step,117.6,222617002,163588,13128310784,21551161344,247736,125,train,14,0.5191043999998328,24.1,1874767872,92.7,25692307456,23817539584,2026-03-09T11:20:47.282961+00:00,,,,
,,7747618304,18545115136,1451219968,18545115136,1,cuda,1115418624,99.8,479098388480,477982969856,18.888096,,,obd_soft_prompt_gemma_3_270m_train,google/gemma-3-270m,,,obd_soft_prompt_training,,sample,46.4,222617002,163588,13128761344,21551620096,247736,125,train,15,,20.7,1911533568,92.6,25692307456,23780773888,2026-03-09T11:20:47.711563+00:00,,,,
,,7747618304,18545115136,630614016,18545115136,1,cuda,1115418624,99.8,479098388480,477982969856,18.981525,1,11.329468727111816,obd_soft_prompt_gemma_3_270m_train,google/gemma-3-270m,6.5674967765808105,2.586206896551724e-06,obd_soft_prompt_training,,train_step,133.0,222617002,163588,13128761344,21551620096,247736,125,train,15,0.5355976999999257,54.4,1936465920,92.5,25692307456,23755841536,2026-03-09T11:20:47.817484+00:00,,,,
,,7747618304,18545115136,1733807104,18545115136,1,cuda,1115025408,99.8,479098388480,477983363072,19.484731,,,obd_soft_prompt_gemma_3_270m_train,google/gemma-3-270m,,,obd_soft_prompt_training,,sample,40.8,222617002,163588,13129043968,21551894528,247736,125,train,16,,31.6,2087411712,91.9,25692307456,23604895744,2026-03-09T11:20:48.230298+00:00,,,,
,,7747618304,18545115136,630614016,18545115136,1,cuda,1115025408,99.8,479098388480,477983363072,19.594184,1,26.650440216064453,obd_soft_prompt_gemma_3_270m_train,google/gemma-3-270m,7.570205211639404,2.7586206896551725e-06,obd_soft_prompt_training,,train_step,107.2,222617002,163588,13129043968,21551894528,247736,125,train,16,0.6068136999997478,37.4,2265018368,91.2,25692307456,23427289088,2026-03-09T11:20:48.430143+00:00,,,,
,,7747618304,18545115136,1498795520,18545115136,1,cuda,1115025408,99.8,479098388480,477983363072,20.032901,,,obd_soft_prompt_gemma_3_270m_train,google/gemma-3-270m,,,obd_soft_prompt_training,,sample,44.1,222617002,163588,13129601024,21552398336,247736,125,train,17,,10.1,2340188160,90.9,25692307456,23352119296,2026-03-09T11:20:48.830102+00:00,,,,
,,7747618304,18545115136,630614016,18545115136,1,cuda,1115025408,99.8,479098388480,477983363072,20.114109,1,13.870612144470215,obd_soft_prompt_gemma_3_270m_train,google/gemma-3-270m,7.581017017364502,2.931034482758621e-06,obd_soft_prompt_training,,train_step,100.0,222617002,163588,13129601024,21552398336,247736,125,train,17,0.5175537000000077,18.4,2340294656,90.9,25692307456,23352012800,2026-03-09T11:20:48.950068+00:00,,,,
,,7747618304,18545115136,1702805504,18545115136,1,cuda,1115930624,99.8,479098388480,477982457856,20.597533,,,obd_soft_prompt_gemma_3_270m_train,google/gemma-3-270m,,,obd_soft_prompt_training,,sample,40.7,222617002,163588,13130022912,21552812032,247736,125,train,18,,21.6,2297176064,91.1,25692307456,23395131392,2026-03-09T11:20:49.374299+00:00,,,,
,,7747618304,18545115136,630614016,18545115136,1,cuda,1115926528,99.8,479098388480,477982461952,20.709959,1,6.362761497497559,obd_soft_prompt_gemma_3_270m_train,google/gemma-3-270m,5.382579326629639,3.103448275862069e-06,obd_soft_prompt_training,,train_step,109.0,222617002,163588,13130022912,21552812032,247736,125,train,18,0.5933419000002687,48.9,2247397376,91.3,25692307456,23444910080,2026-03-09T11:20:49.544915+00:00,,,,
