cuda_0_max_memory_allocated_bytes,cuda_0_max_memory_reserved_bytes,cuda_0_memory_allocated_bytes,cuda_0_memory_reserved_bytes,cuda_device_count,device,disk_free_bytes,disk_percent,disk_total_bytes,disk_used_bytes,elapsed_s,inference_latency_s,label,llm_id,n_predictions,notebook,phase,prediction_chars,process_cpu_percent,process_read_bytes,process_read_count,process_rss_bytes,process_vms_bytes,process_write_bytes,process_write_count,sample_id,stage,step,system_cpu_percent,system_ram_available_bytes,system_ram_percent,system_ram_total_bytes,system_ram_used_bytes,test_batches,timestamp_utc
668148736,23968350208,646182912,23968350208,1,cuda,378335354880,62.1,999327526912,620992172032,28.028528,,obd_soft_prompt_gemma_3_270m_inference,google/gemma-3-270m,,obd_soft_prompt_training,sample,,103.2,231371603,15986,14425587712,28225122304,149140264,5381,,inference,20,8.9,37233000448,45.7,68541702144,31308701696,,2026-03-10T14:25:52.245307+00:00
668148736,23968350208,630615552,23968350208,1,cuda,378335358976,62.1,999327526912,620992167936,28.429978,9.145724500005599,obd_soft_prompt_gemma_3_270m_inference,google/gemma-3-270m,,obd_soft_prompt_training,inference_step,256,99.8,231371603,15986,14425591808,28225122304,149140264,5381,obd_cot_000041,inference,3,9.2,37233405952,45.7,68541702144,31308296192,,2026-03-10T14:25:52.647592+00:00
668148736,23968350208,646509568,23968350208,1,cuda,378335358976,62.1,999327526912,620992167936,28.543462,,obd_soft_prompt_gemma_3_270m_inference,google/gemma-3-270m,,obd_soft_prompt_training,sample,,100.3,231371603,15986,14425657344,28225159168,149140264,5381,,inference,4,8.8,37233139712,45.7,68541702144,31308562432,,2026-03-10T14:25:52.761076+00:00
668148736,23968350208,645504512,23968350208,1,cuda,378335358976,62.1,999327526912,620992167936,29.044121,,obd_soft_prompt_gemma_3_270m_inference,google/gemma-3-270m,,obd_soft_prompt_training,sample,,103.1,231371603,15986,14425657344,28225159168,149140264,5381,,inference,5,10.6,37233217536,45.7,68541702144,31308484608,,2026-03-10T14:25:53.261735+00:00
668148736,23968350208,644622336,23968350208,1,cuda,378335358976,62.1,999327526912,620992167936,29.557463,,obd_soft_prompt_gemma_3_270m_inference,google/gemma-3-270m,,obd_soft_prompt_training,sample,,96.9,231371603,15986,14425657344,28225159168,149140264,5381,,inference,6,11.1,37233688576,45.7,68541702144,31308013568,,2026-03-10T14:25:53.775077+00:00
668148736,23968350208,645585408,23968350208,1,cuda,378335358976,62.1,999327526912,620992167936,30.062245,,obd_soft_prompt_gemma_3_270m_inference,google/gemma-3-270m,,obd_soft_prompt_training,sample,,100.0,231371603,15986,14425657344,28225159168,149140264,5381,,inference,7,7.4,37233930240,45.7,68541702144,31307771904,,2026-03-10T14:25:54.279859+00:00
668148736,23968350208,645639680,23968350208,1,cuda,378335358976,62.1,999327526912,620992167936,30.576547,,obd_soft_prompt_gemma_3_270m_inference,google/gemma-3-270m,,obd_soft_prompt_training,sample,,100.1,231371603,15986,14425657344,28225159168,149140264,5381,,inference,8,8.4,37234311168,45.7,68541702144,31307390976,,2026-03-10T14:25:54.793161+00:00
668148736,23968350208,645894144,23968350208,1,cuda,378335358976,62.1,999327526912,620992167936,31.087845,,obd_soft_prompt_gemma_3_270m_inference,google/gemma-3-270m,,obd_soft_prompt_training,sample,,99.9,231371603,15986,14425657344,28225159168,149140264,5381,,inference,9,8.4,37238562816,45.7,68541702144,31303139328,,2026-03-10T14:25:55.305459+00:00
668148736,23968350208,645022720,23968350208,1,cuda,378335358976,62.1,999327526912,620992167936,31.595484,,obd_soft_prompt_gemma_3_270m_inference,google/gemma-3-270m,,obd_soft_prompt_training,sample,,96.9,231371603,15986,14425657344,28225159168,149140264,5381,,inference,10,9.2,37240717312,45.7,68541702144,31300984832,,2026-03-10T14:25:55.813098+00:00
668148736,23968350208,644845568,23968350208,1,cuda,378335358976,62.1,999327526912,620992167936,32.109232,,obd_soft_prompt_gemma_3_270m_inference,google/gemma-3-270m,,obd_soft_prompt_training,sample,,94.1,231371603,15986,14425657344,28225159168,149140264,5381,,inference,11,8.8,37240737792,45.7,68541702144,31300964352,,2026-03-10T14:25:56.326846+00:00
