best_val,checkpoint_path,cuda_0_max_memory_allocated_bytes,cuda_0_max_memory_reserved_bytes,cuda_0_memory_allocated_bytes,cuda_0_memory_reserved_bytes,cuda_device_count,device,disk_free_bytes,disk_percent,disk_total_bytes,disk_used_bytes,elapsed_s,epoch,grad_norm,label,llm_id,loss,lr,notebook,num_epochs,phase,process_cpu_percent,process_read_bytes,process_read_count,process_rss_bytes,process_vms_bytes,process_write_bytes,process_write_count,stage,step,step_duration_s,system_cpu_percent,system_ram_available_bytes,system_ram_percent,system_ram_total_bytes,system_ram_used_bytes,timestamp_utc,train_batches,train_loss,val_batches,val_loss
,,14637753856,15252586496,11033211904,15252586496,1,cuda,385705689088,61.4,999327526912,613621837824,31.112198,,,obd_flamingo_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,,,obd_flamingo_alignment_training,,sample,100.2,152885621,15464,5676486656,19114713088,279859,152,train,10,,16.3,45728452608,33.3,68541702144,22813249536,2026-03-10T13:15:47.167488+00:00,,,,
,,14637753856,15252586496,12869294080,15252586496,1,cuda,385705684992,61.4,999327526912,613621841920,31.712343,,,obd_flamingo_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,,,obd_flamingo_alignment_training,,sample,187.5,152885621,15464,5676486656,19114713088,279859,152,train,11,,12.5,45722939392,33.3,68541702144,22818762752,2026-03-10T13:15:47.787794+00:00,,,,
,,14637753856,15252586496,12546369024,15252586496,1,cuda,385705684992,61.4,999327526912,613621841920,32.224617,,,obd_flamingo_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,,,obd_flamingo_alignment_training,,sample,128.9,152885621,15464,5676486656,19114713088,279859,152,train,12,,6.7,45711814656,33.3,68541702144,22829887488,2026-03-10T13:15:48.387795+00:00,,,,
,,14637753856,15252586496,10506009088,15252586496,1,cuda,385705168896,61.4,999327526912,613622358016,33.255303,,,obd_flamingo_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,,,obd_flamingo_alignment_training,,sample,103.0,152885621,15464,5676486656,19114713088,279859,152,train,13,,6.9,45721141248,33.3,68541702144,22820560896,2026-03-10T13:15:48.902389+00:00,,,,
,,14637753856,15252586496,8718578688,15252586496,1,cuda,385705091072,61.4,999327526912,613622435840,33.797092,,,obd_flamingo_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,,,obd_flamingo_alignment_training,,sample,148.5,152885621,15464,5676486656,19114713088,279859,152,train,14,,12.2,45693329408,33.3,68541702144,22848372736,2026-03-10T13:15:49.936974+00:00,,,,
,,14637753856,15252586496,8688653312,15252586496,1,cuda,385705086976,61.4,999327526912,613622439936,34.17444,1,13.0625,obd_flamingo_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,3.7368786334991455,1.724137931034483e-06,obd_flamingo_alignment_training,,train_step,177.0,152885621,15464,5676486656,19114713088,279859,152,train,10,3.4165525999997044,10.7,45707063296,33.3,68541702144,22834638848,2026-03-10T13:15:50.345730+00:00,,,,
,,14637753856,15252586496,11833721344,15252586496,1,cuda,385705066496,61.4,999327526912,613622460416,34.612378,,,obd_flamingo_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,,,obd_flamingo_alignment_training,,sample,75.0,152885621,15464,5676503040,19114713088,279859,152,train,11,,10.6,45703438336,33.3,68541702144,22838263808,2026-03-10T13:15:50.471133+00:00,,,,
,,14637753856,15252586496,11308721152,15252586496,1,cuda,385705054208,61.4,999327526912,613622472704,36.154656,,,obd_flamingo_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,,,obd_flamingo_alignment_training,,sample,137.8,152885621,15464,5676503040,19114713088,279859,152,train,12,,8.0,45701226496,33.3,68541702144,22840475648,2026-03-10T13:15:51.287657+00:00,,,,
,,14637753856,15252586496,10047887360,15252586496,1,cuda,385705529344,61.4,999327526912,613621997568,36.841885,,,obd_flamingo_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,,,obd_flamingo_alignment_training,,sample,164.6,152885621,15464,5676503040,19114713088,279859,152,train,13,,10.3,45681360896,33.4,68541702144,22860341248,2026-03-10T13:15:52.835962+00:00,,,,
,,14637753856,15252586496,8681440768,15252586496,1,cuda,385705529344,61.4,999327526912,613621997568,37.474291,,,obd_flamingo_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,,,obd_flamingo_alignment_training,,sample,137.2,152885621,15464,5676503040,19114713088,279859,152,train,14,,7.8,45718552576,33.3,68541702144,22823149568,2026-03-10T13:15:53.517863+00:00,,,,
,,14637753856,15252586496,8681440768,15252586496,1,cuda,385705529344,61.4,999327526912,613621997568,37.475292,1,18.125,obd_flamingo_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,3.636274814605713,1.896551724137931e-06,obd_flamingo_alignment_training,,train_step,277.0,152885621,15464,5676503040,19114713088,279859,152,train,11,3.2993989999959012,9.4,45719330816,33.3,68541702144,22822371328,2026-03-10T13:15:53.646581+00:00,,,,
,,14637753856,15252586496,12676318208,15252586496,1,cuda,385705529344,61.4,999327526912,613621997568,38.25175,,,obd_flamingo_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,,,obd_flamingo_alignment_training,,sample,128.1,152885621,15464,5676531712,19114713088,279859,152,train,12,,9.4,45718552576,33.3,68541702144,22823149568,2026-03-10T13:15:54.154239+00:00,,,,
,,14637753856,15252586496,11095275520,15252586496,1,cuda,385704947712,61.4,999327526912,613622579200,39.722766,,,obd_flamingo_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,,,obd_flamingo_alignment_training,,sample,170.1,152885621,15464,5676531712,19114713088,279859,152,train,13,,9.3,45684264960,33.3,68541702144,22857437184,2026-03-10T13:15:54.931671+00:00,,,,
,,14637753856,15252586496,8705666048,15252586496,1,cuda,385703284736,61.4,999327526912,613624242176,40.903023,,,obd_flamingo_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,,,obd_flamingo_alignment_training,,sample,163.8,152885621,15464,5676531712,19114713088,279859,152,train,14,,23.3,45173264384,34.1,68541702144,23368437760,2026-03-10T13:15:56.401655+00:00,,,,
,,14637753856,15252586496,8684670464,15252586496,1,cuda,385703190528,61.4,999327526912,613624336384,41.494316,,,obd_flamingo_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,,,obd_flamingo_alignment_training,,sample,172.1,152885621,15464,5716377600,19114713088,279859,152,train,15,,16.6,44912132096,34.5,68541702144,23629570048,2026-03-10T13:15:57.576199+00:00,,,,
